,holiday,workingday,temp,atemp,humidity,windspeed,casual,registered,count,hour,year,1_x,2_x,3_x,4_x,1_y,2_y,3_y,4_y
6287,0,0,0.741392239424,0.758919699006,1.08113540327,0.88076201676,0,1,1,0.715582039956,1.49807091677,1,0,0,0,1,0,0,0
6288,0,0,0.741392239424,0.792816108001,1.08113540327,0.775436990311,1,8,9,0.759060300825,1.49807091677,1,0,0,0,1,0,0,0
6289,0,0,0.741392239424,0.792816108001,1.08113540327,0.775436990311,8,33,41,0.802538561695,1.49807091677,1,0,0,0,1,0,0,0
6290,0,0,0.720984076158,0.775811968835,1.25113540327,0.775436990311,10,92,102,0.846016822564,1.49807091677,1,0,0,0,1,0,0,0
6291,0,0,0.720984076158,0.741915559841,1.18113540327,0.898277004417,22,116,138,0.889495083434,1.49807091677,1,0,0,0,1,0,0,0
6292,0,0,0.761800402689,0.775811968835,1.19113540327,0.898277004417,48,157,205,0.932973344303,1.49807091677,1,0,0,0,1,0,0,0
6293,0,0,0.823024892485,0.843604786824,0.95113540327,0.933306979731,102,184,286,0.976451605173,1.49807091677,1,0,0,0,1,0,0,0
6294,0,0,0.863841219016,0.860608925989,0.81113540327,1.00348448061,128,241,369,1.01992986604,1.49807091677,1,0,0,0,1,0,0,0
6295,0,0,0.904657545546,0.928401743978,0.81113540327,1.10880950706,165,219,384,1.06340812691,1.49807091677,1,0,0,0,1,0,0,0
6296,0,0,0.945473872077,0.962298152972,0.73113540327,1.1965019956,183,244,427,1.10688638778,1.49807091677,1,0,0,0,1,0,0,0
6297,0,0,0.925065708812,0.945294013807,0.79113540327,1.07366198149,229,270,499,1.15036464865,1.49807091677,1,0,0,0,1,0,0,0
6298,0,0,0.945473872077,0.962298152972,0.82113540327,1.16147202029,186,218,404,1.19384290952,1.49807091677,1,0,0,0,1,0,0,0
6299,0,0,0.986290198607,0.996194561966,0.74113540327,1.10880950706,142,222,364,1.23732117039,1.49807091677,1,0,0,0,1,0,0,0
6300,0,0,0.965882035342,0.979190422801,0.76113540327,1.12632449472,70,176,246,1.28079943126,1.49807091677,1,0,0,0,1,0,0,0
6301,0,0,0.945473872077,0.962298152972,0.82113540327,0.968454505299,38,150,188,1.32427769213,1.49807091677,1,0,0,0,1,0,0,0
6302,0,0,0.945473872077,0.962298152972,0.82113540327,0.968454505299,25,123,148,1.367755953,1.49807091677,1,0,0,0,1,0,0,0
6303,0,0,0.945473872077,0.962298152972,0.71113540327,1.12632449472,25,89,114,1.41123421387,1.49807091677,1,0,0,0,1,0,0,0
6304,0,0,0.904657545546,0.928401743978,0.78113540327,1.30182702205,17,101,118,1.45471247474,1.49807091677,1,0,0,0,1,0,0,0
6305,0,0,0.863841219016,0.843604786824,0.78113540327,1.23164952117,12,62,74,1.49819073561,1.49807091677,0,1,0,0,1,0,0,0
6306,0,0,0.84343305575,0.809708377829,0.77113540327,1.1965019956,9,65,74,0.498190735608,1.49807091677,0,1,0,0,1,0,0,0
6307,0,0,0.823024892485,0.809708377829,0.77113540327,1.07366198149,10,62,72,0.541668996477,1.49807091677,0,1,0,0,1,0,0,0
6308,0,0,0.80261672922,0.792816108001,0.74113540327,1.10880950706,3,45,48,0.585147257347,1.49807091677,0,1,0,0,1,0,0,0
6309,0,0,0.80261672922,0.792816108001,0.74113540327,1.03863200618,3,12,15,0.628625518216,1.49807091677,0,1,0,0,1,0,0,0
6310,0,0,0.782208565954,0.758919699006,0.79113540327,1.23164952117,0,3,3,0.672103779086,1.49807091677,0,1,0,0,1,0,0,0
6311,0,0,0.761800402689,0.725023290012,0.86113540327,1.12632449472,1,1,2,0.715582039956,1.49807091677,0,1,0,0,1,0,0,0
6312,0,0,0.741392239424,0.708019150847,0.90113540327,1.16147202029,0,5,5,0.759060300825,1.49807091677,1,0,0,0,1,0,0,0
6313,0,0,0.741392239424,0.708019150847,0.90113540327,1.10880950706,2,12,14,0.802538561695,1.49807091677,0,1,0,0,1,0,0,0
6314,0,0,0.741392239424,0.725023290012,0.94113540327,1.00348448061,8,48,56,0.846016822564,1.49807091677,0,1,0,0,1,0,0,0
6315,0,0,0.741392239424,0.725023290012,0.94113540327,1.07366198149,20,73,93,0.889495083434,1.49807091677,0,1,0,0,1,0,0,0
6316,0,0,0.761800402689,0.741915559841,0.90113540327,1.07366198149,49,142,191,0.932973344303,1.49807091677,0,1,0,0,1,0,0,0
6317,0,0,0.761800402689,0.725023290012,0.94113540327,1.16147202029,82,144,226,0.976451605173,1.49807091677,0,1,0,0,1,0,0,0
6318,0,0,0.782208565954,0.775811968835,0.90113540327,1.07366198149,71,184,255,1.01992986604,1.49807091677,0,1,0,0,1,0,0,0
6319,0,0,0.80261672922,0.809708377829,0.87113540327,0.968454505299,64,197,261,1.06340812691,1.49807091677,1,0,0,0,1,0,0,0
6320,0,0,0.823024892485,0.826712516995,0.83113540327,1.00348448061,48,189,237,1.10688638778,1.49807091677,0,1,0,0,1,0,0,0
6321,0,0,0.80261672922,0.792816108001,0.87113540327,1.00348448061,85,168,253,1.15036464865,1.49807091677,0,1,0,0,1,0,0,0
6322,0,0,0.823024892485,0.809708377829,0.83113540327,1.10880950706,62,150,212,1.19384290952,1.49807091677,0,1,0,0,1,0,0,0
6323,0,0,0.80261672922,0.792816108001,0.87113540327,1.07366198149,22,135,157,1.23732117039,1.49807091677,0,1,0,0,1,0,0,0
6324,0,0,0.80261672922,0.775811968835,0.87113540327,1.16147202029,23,144,167,1.28079943126,1.49807091677,0,1,0,0,1,0,0,0
6325,0,0,0.80261672922,0.792816108001,0.90113540327,1.07366198149,18,101,119,1.32427769213,1.49807091677,0,1,0,0,1,0,0,0
6326,0,0,0.80261672922,0.792816108001,0.90113540327,1.10880950706,22,81,103,1.367755953,1.49807091677,0,1,0,0,1,0,0,0
6327,0,0,0.761800402689,0.758919699006,1.03113540327,0.968454505299,3,33,36,1.41123421387,1.49807091677,0,0,1,0,1,0,0,0
6328,0,0,0.741392239424,0.758919699006,1.13113540327,0.88076201676,8,47,55,1.45471247474,1.49807091677,0,0,1,0,1,0,0,0
6329,0,0,0.720984076158,0.725023290012,1.31113540327,0.968454505299,5,30,35,1.49819073561,1.49807091677,0,1,0,0,1,0,0,0
6330,0,1,0.925065708812,0.945294013807,1.32113540327,0.775436990311,1,10,11,0.498190735608,1.49807091677,0,1,0,0,1,0,0,0
6331,0,1,0.965882035342,0.979190422801,1.32113540327,0.898277004417,0,12,12,0.541668996477,1.49807091677,0,0,1,0,1,0,0,0
6332,0,1,0.965882035342,0.979190422801,1.32113540327,1.10880950706,0,6,6,0.585147257347,1.49807091677,0,1,0,0,1,0,0,0
6333,0,1,0.965882035342,0.979190422801,1.32113540327,1.03863200618,0,3,3,0.628625518216,1.49807091677,1,0,0,0,1,0,0,0
6334,0,1,0.986290198607,0.996194561966,1.26113540327,1.00348448061,0,5,5,0.672103779086,1.49807091677,1,0,0,0,1,0,0,0
6335,0,1,0.986290198607,0.996194561966,1.26113540327,0.968454505299,0,18,18,0.715582039956,1.49807091677,1,0,0,0,1,0,0,0
6336,0,1,0.925065708812,0.945294013807,1.32113540327,0.775436990311,2,107,109,0.759060300825,1.49807091677,0,1,0,0,1,0,0,0
6337,0,1,0.945473872077,0.962298152972,1.32113540327,0.933306979731,8,296,304,0.802538561695,1.49807091677,0,1,0,0,1,0,0,0
6338,0,1,0.925065708812,0.945294013807,1.32113540327,0.933306979731,15,579,594,0.846016822564,1.49807091677,1,0,0,0,1,0,0,0
6339,0,1,0.965882035342,0.979190422801,1.15113540327,1.07366198149,5,281,286,0.889495083434,1.49807091677,1,0,0,0,1,0,0,0
6340,0,1,1.02710652514,1.03009097096,0.93113540327,0.968454505299,11,122,133,0.932973344303,1.49807091677,1,0,0,0,1,0,0,0
6341,0,1,1.06792285167,1.06398737995,0.81113540327,1.00348448061,19,149,168,0.976451605173,1.49807091677,1,0,0,0,1,0,0,0
6342,0,1,1.06792285167,1.06398737995,0.75113540327,1.03863200618,16,204,220,1.01992986604,1.49807091677,1,0,0,0,1,0,0,0
6343,0,1,1.08833101493,1.08099151912,0.70113540327,1.07366198149,24,187,211,1.06340812691,1.49807091677,1,0,0,0,1,0,0,0
6344,0,1,1.08833101493,1.08099151912,0.73113540327,1.03863200618,37,174,211,1.10688638778,1.49807091677,1,0,0,0,1,0,0,0
6345,0,1,1.1087391782,1.16567660694,0.69113540327,1.07366198149,31,192,223,1.15036464865,1.49807091677,1,0,0,0,1,0,0,0
6346,0,1,1.08833101493,1.08099151912,0.70113540327,1.12632449472,38,323,361,1.19384290952,1.49807091677,1,0,0,0,1,0,0,0
6347,0,1,1.06792285167,1.06398737995,0.73113540327,1.12632449472,49,551,600,1.23732117039,1.49807091677,1,0,0,0,1,0,0,0
6348,0,1,1.0475146884,1.04709511013,0.72113540327,1.1965019956,27,498,525,1.28079943126,1.49807091677,1,0,0,0,1,0,0,0
6349,0,1,0.986290198607,0.996194561966,0.79113540327,1.16147202029,11,317,328,1.32427769213,1.49807091677,1,0,0,0,1,0,0,0
6350,0,1,0.945473872077,0.962298152972,0.82113540327,1.26667949648,12,242,254,1.367755953,1.49807091677,1,0,0,0,1,0,0,0
6351,0,1,0.925065708812,0.945294013807,0.85113540327,1.31934200971,7,190,197,1.41123421387,1.49807091677,1,0,0,0,1,0,0,0
6352,0,1,0.884249382281,0.911397604812,0.88113540327,1.07366198149,3,123,126,1.45471247474,1.49807091677,1,0,0,0,1,0,0,0
6353,0,1,0.863841219016,0.860608925989,0.88113540327,1.03863200618,9,76,85,1.49819073561,1.49807091677,1,0,0,0,1,0,0,0
6354,0,1,0.84343305575,0.843604786824,0.91113540327,0.968454505299,1,45,46,0.498190735608,1.49807091677,1,0,0,0,1,0,0,0
6355,0,1,0.84343305575,0.826712516995,0.87113540327,1.03863200618,2,18,20,0.541668996477,1.49807091677,1,0,0,0,1,0,0,0
6356,0,1,0.84343305575,0.826712516995,0.91113540327,1.10880950706,2,4,6,0.585147257347,1.49807091677,1,0,0,0,1,0,0,0
6357,0,1,0.823024892485,0.826712516995,0.95113540327,1.00348448061,0,3,3,0.628625518216,1.49807091677,1,0,0,0,1,0,0,0
6358,0,1,0.823024892485,0.860608925989,0.99113540327,0.775436990311,0,2,2,0.672103779086,1.49807091677,1,0,0,0,1,0,0,0
6359,0,1,0.80261672922,0.843604786824,1.08113540327,0.775436990311,0,24,24,0.715582039956,1.49807091677,1,0,0,0,1,0,0,0
6360,0,1,0.80261672922,0.843604786824,1.08113540327,0.775436990311,4,88,92,0.759060300825,1.49807091677,1,0,0,0,1,0,0,0
6361,0,1,0.80261672922,0.843604786824,1.08113540327,0.775436990311,4,258,262,0.802538561695,1.49807091677,1,0,0,0,1,0,0,0
6362,0,1,0.782208565954,0.809708377829,1.13113540327,0.88076201676,16,533,549,0.846016822564,1.49807091677,1,0,0,0,1,0,0,0
6363,0,1,0.80261672922,0.843604786824,1.19113540327,0.775436990311,15,299,314,0.889495083434,1.49807091677,1,0,0,0,1,0,0,0
6364,0,1,0.863841219016,0.860608925989,0.88113540327,0.968454505299,14,118,132,0.932973344303,1.49807091677,1,0,0,0,1,0,0,0
6365,0,1,0.884249382281,0.911397604812,0.84113540327,1.00348448061,40,154,194,0.976451605173,1.49807091677,1,0,0,0,1,0,0,0
6366,0,1,0.904657545546,0.928401743978,0.81113540327,0.968454505299,40,194,234,1.01992986604,1.49807091677,1,0,0,0,1,0,0,0
6367,0,1,0.925065708812,0.945294013807,0.82113540327,1.03863200618,31,191,222,1.06340812691,1.49807091677,1,0,0,0,1,0,0,0
6368,0,1,0.945473872077,0.962298152972,0.82113540327,1.10880950706,29,176,205,1.10688638778,1.49807091677,0,1,0,0,1,0,0,0
6369,0,1,0.925065708812,0.945294013807,0.88113540327,1.12632449472,5,73,78,1.15036464865,1.49807091677,0,1,0,0,1,0,0,0
6370,0,1,0.904657545546,0.928401743978,0.96113540327,1.12632449472,1,49,50,1.19384290952,1.49807091677,0,0,1,0,1,0,0,0
6371,0,1,0.863841219016,0.860608925989,1.19113540327,1.03863200618,5,123,128,1.23732117039,1.49807091677,0,0,1,0,1,0,0,0
6372,0,1,0.863841219016,0.860608925989,1.25113540327,1.00348448061,6,154,160,1.28079943126,1.49807091677,0,0,1,0,1,0,0,0
6373,0,1,0.863841219016,0.860608925989,1.25113540327,1.00348448061,12,162,174,1.32427769213,1.49807091677,0,0,1,0,1,0,0,0
6374,0,1,0.863841219016,0.860608925989,1.25113540327,1.00348448061,7,93,100,1.367755953,1.49807091677,0,1,0,0,1,0,0,0
6375,0,1,0.863841219016,0.877501195818,1.25113540327,0.88076201676,2,99,101,1.41123421387,1.49807091677,0,0,1,0,1,0,0,0
6376,0,1,0.863841219016,0.894505334984,1.25113540327,0.775436990311,6,69,75,1.45471247474,1.49807091677,0,1,0,0,1,0,0,0
6377,0,1,0.863841219016,0.894505334984,1.25113540327,0.775436990311,4,19,23,1.49819073561,1.49807091677,0,1,0,0,1,0,0,0
6378,0,0,0.863841219016,0.877501195818,1.31113540327,0.88076201676,1,21,22,0.498190735608,1.49807091677,0,0,1,0,1,0,0,0
6379,0,0,0.863841219016,0.894505334984,1.31113540327,0.775436990311,0,44,44,0.541668996477,1.49807091677,0,0,1,0,1,0,0,0
6380,0,0,0.863841219016,0.877501195818,1.31113540327,0.88076201676,4,34,38,0.585147257347,1.49807091677,0,0,1,0,1,0,0,0
6381,0,0,0.863841219016,0.860608925989,1.31113540327,0.968454505299,1,20,21,0.628625518216,1.49807091677,0,1,0,0,1,0,0,0
6382,0,0,0.863841219016,0.860608925989,1.31113540327,1.00348448061,0,2,2,0.672103779086,1.49807091677,0,1,0,0,1,0,0,0
6383,0,0,0.863841219016,0.877501195818,1.31113540327,0.88076201676,1,1,2,0.715582039956,1.49807091677,0,1,0,0,1,0,0,0
6384,0,0,0.863841219016,0.877501195818,1.31113540327,0.88076201676,1,6,7,0.759060300825,1.49807091677,0,1,0,0,1,0,0,0
6385,0,0,0.863841219016,0.860608925989,1.31113540327,0.933306979731,2,14,16,0.802538561695,1.49807091677,0,1,0,0,1,0,0,0
6386,0,0,0.863841219016,0.894505334984,1.31113540327,0.775436990311,2,46,48,0.846016822564,1.49807091677,0,0,1,0,1,0,0,0
6387,0,0,0.884249382281,0.911397604812,1.25113540327,0.88076201676,7,87,94,0.889495083434,1.49807091677,0,0,1,0,1,0,0,0
6388,0,0,0.904657545546,0.928401743978,1.25113540327,0.775436990311,31,137,168,0.932973344303,1.49807091677,0,1,0,0,1,0,0,0
6389,0,0,0.904657545546,0.928401743978,1.25113540327,0.88076201676,33,181,214,0.976451605173,1.49807091677,0,1,0,0,1,0,0,0
6390,0,0,0.925065708812,0.945294013807,1.05113540327,1.07366198149,47,252,299,1.01992986604,1.49807091677,0,1,0,0,1,0,0,0
6391,0,0,0.945473872077,0.962298152972,0.89113540327,1.10880950706,87,252,339,1.06340812691,1.49807091677,1,0,0,0,1,0,0,0
6392,0,0,0.965882035342,0.979190422801,0.82113540327,1.1965019956,151,279,430,1.10688638778,1.49807091677,0,1,0,0,1,0,0,0
6393,0,0,0.986290198607,0.996194561966,0.67113540327,1.12632449472,145,254,399,1.15036464865,1.49807091677,1,0,0,0,1,0,0,0
6394,0,0,1.00669836187,1.0130868318,0.65113540327,1.12632449472,167,300,467,1.19384290952,1.49807091677,1,0,0,0,1,0,0,0
6395,0,0,1.00669836187,1.0130868318,0.61113540327,1.16147202029,106,279,385,1.23732117039,1.49807091677,1,0,0,0,1,0,0,0
6396,0,0,1.00669836187,1.0130868318,0.63113540327,1.07366198149,53,250,303,1.28079943126,1.49807091677,1,0,0,0,1,0,0,0
6397,0,0,0.965882035342,0.979190422801,0.71113540327,0.968454505299,34,191,225,1.32427769213,1.49807091677,1,0,0,0,1,0,0,0
6398,0,0,0.945473872077,0.962298152972,0.68113540327,0.933306979731,28,121,149,1.367755953,1.49807091677,1,0,0,0,1,0,0,0
6399,0,0,0.965882035342,0.979190422801,0.57113540327,1.16147202029,24,130,154,1.41123421387,1.49807091677,1,0,0,0,1,0,0,0
6400,0,0,0.945473872077,0.962298152972,0.59113540327,0.933306979731,19,115,134,1.45471247474,1.49807091677,1,0,0,0,1,0,0,0
6401,0,0,0.925065708812,0.945294013807,0.62113540327,0.775436990311,12,94,106,1.49819073561,1.49807091677,1,0,0,0,1,0,0,0
6402,0,0,0.904657545546,0.928401743978,0.68113540327,1.1965019956,5,67,72,0.498190735608,1.49807091677,0,1,0,0,1,0,0,0
6403,0,0,0.884249382281,0.911397604812,0.72113540327,1.00348448061,16,60,76,0.541668996477,1.49807091677,0,1,0,0,1,0,0,0
6404,0,0,0.863841219016,0.860608925989,0.78113540327,0.968454505299,14,66,80,0.585147257347,1.49807091677,0,1,0,0,1,0,0,0
6405,0,0,0.863841219016,0.860608925989,0.81113540327,0.933306979731,5,21,26,0.628625518216,1.49807091677,0,1,0,0,1,0,0,0
6406,0,0,0.84343305575,0.843604786824,0.84113540327,1.00348448061,3,11,14,0.672103779086,1.49807091677,0,1,0,0,1,0,0,0
6407,0,0,0.84343305575,0.826712516995,0.84113540327,1.03863200618,0,5,5,0.715582039956,1.49807091677,0,1,0,0,1,0,0,0
6408,0,0,0.80261672922,0.775811968835,0.90113540327,1.12632449472,0,5,5,0.759060300825,1.49807091677,0,1,0,0,1,0,0,0
6409,0,0,0.80261672922,0.775811968835,0.90113540327,1.12632449472,2,21,23,0.802538561695,1.49807091677,0,1,0,0,1,0,0,0
6410,0,0,0.80261672922,0.775811968835,0.90113540327,1.16147202029,12,54,66,0.846016822564,1.49807091677,1,0,0,0,1,0,0,0
6411,0,0,0.80261672922,0.775811968835,0.87113540327,1.30182702205,14,104,118,0.889495083434,1.49807091677,1,0,0,0,1,0,0,0
6412,0,0,0.80261672922,0.775811968835,0.87113540327,1.16147202029,31,161,192,0.932973344303,1.49807091677,1,0,0,0,1,0,0,0
6413,0,0,0.823024892485,0.792816108001,0.83113540327,1.23164952117,64,192,256,0.976451605173,1.49807091677,1,0,0,0,1,0,0,0
6414,0,0,0.84343305575,0.809708377829,0.80113540327,1.1965019956,71,256,327,1.01992986604,1.49807091677,1,0,0,0,1,0,0,0
6415,0,0,0.863841219016,0.843604786824,0.75113540327,1.1965019956,108,256,364,1.06340812691,1.49807091677,1,0,0,0,1,0,0,0
6416,0,0,0.863841219016,0.843604786824,0.72113540327,1.1965019956,106,226,332,1.10688638778,1.49807091677,1,0,0,0,1,0,0,0
6417,0,0,0.863841219016,0.826712516995,0.70113540327,1.38951951059,82,252,334,1.15036464865,1.49807091677,1,0,0,0,1,0,0,0
6418,0,0,0.863841219016,0.826712516995,0.67113540327,1.35437198502,68,231,299,1.19384290952,1.49807091677,1,0,0,0,1,0,0,0
6419,0,0,0.84343305575,0.792816108001,0.69113540327,1.4245494859,49,214,263,1.23732117039,1.49807091677,1,0,0,0,1,0,0,0
6420,0,0,0.823024892485,0.775811968835,0.71113540327,1.49472698678,20,164,184,1.28079943126,1.49807091677,1,0,0,0,1,0,0,0
6421,0,0,0.80261672922,0.758919699006,0.74113540327,1.35437198502,12,120,132,1.32427769213,1.49807091677,1,0,0,0,1,0,0,0
6422,0,0,0.782208565954,0.775811968835,0.76113540327,1.07366198149,8,80,88,1.367755953,1.49807091677,1,0,0,0,1,0,0,0
6423,0,0,0.782208565954,0.775811968835,0.74113540327,1.03863200618,9,70,79,1.41123421387,1.49807091677,1,0,0,0,1,0,0,0
6424,0,0,0.761800402689,0.741915559841,0.79113540327,1.07366198149,9,53,62,1.45471247474,1.49807091677,1,0,0,0,1,0,0,0
6425,0,0,0.761800402689,0.758919699006,0.79113540327,1.00348448061,2,24,26,1.49819073561,1.49807091677,1,0,0,0,1,0,0,0
6426,0,1,0.741392239424,0.725023290012,0.82113540327,1.00348448061,2,15,17,0.498190735608,1.49807091677,1,0,0,0,1,0,0,0
6427,0,1,0.741392239424,0.741915559841,0.86113540327,0.933306979731,3,3,6,0.541668996477,1.49807091677,1,0,0,0,1,0,0,0
6428,0,1,0.741392239424,0.741915559841,0.86113540327,0.933306979731,1,3,4,0.585147257347,1.49807091677,1,0,0,0,1,0,0,0
6429,0,1,0.720984076158,0.725023290012,0.89113540327,0.968454505299,0,1,1,0.628625518216,1.49807091677,1,0,0,0,1,0,0,0
6430,0,1,0.700575912893,0.725023290012,0.93113540327,0.88076201676,0,1,1,0.672103779086,1.49807091677,1,0,0,0,1,0,0,0
6431,0,1,0.700575912893,0.725023290012,0.93113540327,0.88076201676,1,17,18,0.715582039956,1.49807091677,1,0,0,0,1,0,0,0
6432,0,1,0.680167749628,0.691126881018,0.97113540327,0.933306979731,2,89,91,0.759060300825,1.49807091677,1,0,0,0,1,0,0,0
6433,0,1,0.680167749628,0.691126881018,0.97113540327,0.933306979731,7,253,260,0.802538561695,1.49807091677,1,0,0,0,1,0,0,0
6434,0,1,0.700575912893,0.725023290012,0.97113540327,0.898277004417,13,415,428,0.846016822564,1.49807091677,1,0,0,0,1,0,0,0
6435,0,1,0.720984076158,0.758919699006,0.98113540327,0.88076201676,11,186,197,0.889495083434,1.49807091677,0,1,0,0,1,0,0,0
6436,0,1,0.741392239424,0.758919699006,0.98113540327,0.775436990311,12,74,86,0.932973344303,1.49807091677,0,1,0,0,1,0,0,0
6437,0,1,0.761800402689,0.775811968835,0.94113540327,0.933306979731,17,86,103,0.976451605173,1.49807091677,0,1,0,0,1,0,0,0
6438,0,1,0.761800402689,0.809708377829,0.90113540327,0.775436990311,15,122,137,1.01992986604,1.49807091677,0,1,0,0,1,0,0,0
6439,0,1,0.761800402689,0.758919699006,0.93113540327,1.12632449472,11,109,120,1.06340812691,1.49807091677,0,1,0,0,1,0,0,0
6440,0,1,0.782208565954,0.758919699006,0.95113540327,1.1965019956,13,115,128,1.10688638778,1.49807091677,0,1,0,0,1,0,0,0
6441,0,1,0.80261672922,0.792816108001,0.91113540327,1.00348448061,20,110,130,1.15036464865,1.49807091677,0,1,0,0,1,0,0,0
6442,0,1,0.80261672922,0.775811968835,0.83113540327,1.12632449472,30,180,210,1.19384290952,1.49807091677,1,0,0,0,1,0,0,0
6443,0,1,0.80261672922,0.775811968835,0.83113540327,1.12632449472,11,376,387,1.23732117039,1.49807091677,0,0,1,0,1,0,0,0
6444,0,1,0.782208565954,0.725023290012,0.93113540327,1.54738950001,12,363,375,1.28079943126,1.49807091677,0,0,1,0,1,0,0,0
6445,0,1,0.761800402689,0.758919699006,0.91113540327,1.03863200618,6,220,226,1.32427769213,1.49807091677,1,0,0,0,1,0,0,0
6446,0,1,0.761800402689,0.725023290012,0.75113540327,1.31934200971,8,171,179,1.367755953,1.49807091677,1,0,0,0,1,0,0,0
6447,0,1,0.761800402689,0.725023290012,0.75113540327,1.23164952117,4,116,120,1.41123421387,1.49807091677,1,0,0,0,1,0,0,0
6448,0,1,0.741392239424,0.708019150847,0.73113540327,1.16147202029,2,76,78,1.45471247474,1.49807091677,1,0,0,0,1,0,0,0
6449,0,1,0.720984076158,0.674122741852,0.75113540327,1.45969701147,2,29,31,1.49819073561,1.49807091677,1,0,0,0,1,0,0,0
6450,0,1,0.720984076158,0.708019150847,0.75113540327,1.12632449472,0,8,8,0.498190735608,1.49807091677,1,0,0,0,1,0,0,0
6451,0,1,0.700575912893,0.691126881018,0.82113540327,1.07366198149,0,6,6,0.541668996477,1.49807091677,1,0,0,0,1,0,0,0
6452,0,1,0.700575912893,0.691126881018,0.82113540327,1.03863200618,0,4,4,0.585147257347,1.49807091677,1,0,0,0,1,0,0,0
6453,0,1,0.680167749628,0.657230472023,0.89113540327,1.10880950706,0,1,1,0.628625518216,1.49807091677,1,0,0,0,1,0,0,0
6454,0,1,0.680167749628,0.657230472023,0.89113540327,1.12632449472,0,3,3,0.672103779086,1.49807091677,1,0,0,0,1,0,0,0
6455,0,1,0.680167749628,0.674122741852,0.89113540327,1.03863200618,0,25,25,0.715582039956,1.49807091677,1,0,0,0,1,0,0,0
6456,0,1,0.680167749628,0.708019150847,0.89113540327,0.898277004417,3,99,102,0.759060300825,1.49807091677,1,0,0,0,1,0,0,0
6457,0,1,0.659759586363,0.674122741852,0.93113540327,0.933306979731,5,270,275,0.802538561695,1.49807091677,1,0,0,0,1,0,0,0
6458,0,1,0.659759586363,0.674122741852,0.97113540327,0.898277004417,14,487,501,0.846016822564,1.49807091677,1,0,0,0,1,0,0,0
6459,0,1,0.720984076158,0.775811968835,0.85113540327,0.775436990311,11,222,233,0.889495083434,1.49807091677,1,0,0,0,1,0,0,0
6460,0,1,0.741392239424,0.758919699006,0.82113540327,0.775436990311,16,113,129,0.932973344303,1.49807091677,1,0,0,0,1,0,0,0
6461,0,1,0.761800402689,0.758919699006,0.79113540327,0.968454505299,20,110,130,0.976451605173,1.49807091677,1,0,0,0,1,0,0,0
6462,0,1,0.761800402689,0.775811968835,0.79113540327,0.898277004417,9,129,138,1.01992986604,1.49807091677,1,0,0,0,1,0,0,0
6463,0,1,0.80261672922,0.809708377829,0.77113540327,0.933306979731,16,148,164,1.06340812691,1.49807091677,1,0,0,0,1,0,0,0
6464,0,1,0.823024892485,0.809708377829,0.74113540327,1.03863200618,20,116,136,1.10688638778,1.49807091677,1,0,0,0,1,0,0,0
6465,0,1,0.84343305575,0.809708377829,0.74113540327,1.12632449472,24,142,166,1.15036464865,1.49807091677,1,0,0,0,1,0,0,0
6466,0,1,0.863841219016,0.843604786824,0.70113540327,1.10880950706,22,228,250,1.19384290952,1.49807091677,1,0,0,0,1,0,0,0
6467,0,1,0.863841219016,0.843604786824,0.72113540327,1.10880950706,21,425,446,1.23732117039,1.49807091677,1,0,0,0,1,0,0,0
6468,0,1,0.84343305575,0.809708377829,0.80113540327,1.16147202029,15,442,457,1.28079943126,1.49807091677,1,0,0,0,1,0,0,0
6469,0,1,0.84343305575,0.809708377829,0.84113540327,1.12632449472,9,278,287,1.32427769213,1.49807091677,1,0,0,0,1,0,0,0
6470,0,1,0.823024892485,0.826712516995,0.87113540327,1.00348448061,3,184,187,1.367755953,1.49807091677,1,0,0,0,1,0,0,0
6471,0,1,0.823024892485,0.826712516995,0.87113540327,1.00348448061,5,143,148,1.41123421387,1.49807091677,1,0,0,0,1,0,0,0
6472,0,1,0.782208565954,0.775811968835,0.94113540327,0.968454505299,5,101,106,1.45471247474,1.49807091677,1,0,0,0,1,0,0,0
6473,0,1,0.782208565954,0.775811968835,0.99113540327,1.03863200618,3,51,54,1.49819073561,1.49807091677,1,0,0,0,1,0,0,0
6474,0,1,0.782208565954,0.758919699006,1.03113540327,1.10880950706,3,12,15,0.498190735608,1.49807091677,1,0,0,0,1,0,0,0
6475,0,1,0.80261672922,0.775811968835,0.99113540327,1.12632449472,1,4,5,0.541668996477,1.49807091677,1,0,0,0,1,0,0,0
6476,0,1,0.80261672922,0.792816108001,0.94113540327,1.10880950706,0,4,4,0.585147257347,1.49807091677,1,0,0,0,1,0,0,0
6477,0,1,0.80261672922,0.775811968835,0.94113540327,1.1965019956,1,2,3,0.628625518216,1.49807091677,1,0,0,0,1,0,0,0
6478,0,1,0.782208565954,0.758919699006,0.99113540327,1.16147202029,0,3,3,0.672103779086,1.49807091677,1,0,0,0,1,0,0,0
6479,0,1,0.782208565954,0.758919699006,0.94113540327,1.12632449472,0,18,18,0.715582039956,1.49807091677,1,0,0,0,1,0,0,0
6480,0,1,0.782208565954,0.758919699006,0.99113540327,1.23164952117,4,104,108,0.759060300825,1.49807091677,1,0,0,0,1,0,0,0
6481,0,1,0.761800402689,0.725023290012,1.03113540327,1.23164952117,12,332,344,0.802538561695,1.49807091677,1,0,0,0,1,0,0,0
6482,0,1,0.782208565954,0.758919699006,0.99113540327,1.12632449472,12,554,566,0.846016822564,1.49807091677,1,0,0,0,1,0,0,0
