,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,dayofweek,hour,Clear,Mist,LightSnow,HeavyRain,spring,summer,fall,winter
4011,3,0,0,1,0.945473872077,0.962298152972,1.15113540327,1.03863200618,1,0,1,6,4,1,0,0,0,0,0,1,0
4012,3,0,0,1,0.945473872077,0.962298152972,1.15113540327,1.03863200618,1,5,6,6,5,1,0,0,0,0,0,1,0
4013,3,0,0,1,0.945473872077,0.962298152972,1.15113540327,1.07366198149,2,10,12,6,6,1,0,0,0,0,0,1,0
4014,3,0,0,1,0.965882035342,0.979190422801,1.10113540327,1.03863200618,15,29,44,6,7,1,0,0,0,0,0,1,0
4015,3,0,0,1,0.965882035342,0.979190422801,1.10113540327,1.07366198149,16,53,69,6,8,1,0,0,0,0,0,1,0
4016,3,0,0,1,0.986290198607,0.996194561966,1.05113540327,1.07366198149,46,94,140,6,9,1,0,0,0,0,0,1,0
4017,3,0,0,1,1.00669836187,1.0130868318,1.10113540327,0.968454505299,82,178,260,6,10,1,0,0,0,0,0,1,0
4018,3,0,0,1,1.02710652514,1.03009097096,1.06113540327,1.03863200618,116,201,317,6,11,1,0,0,0,0,0,1,0
4019,3,0,0,1,1.0475146884,1.04709511013,1.02113540327,0.933306979731,135,229,364,6,12,1,0,0,0,0,0,1,0
4020,3,0,0,1,1.06792285167,1.06398737995,0.98113540327,0.933306979731,162,214,376,6,13,1,0,0,0,0,0,1,0
4021,3,0,0,2,1.08833101493,1.08099151912,0.94113540327,0.933306979731,127,184,311,6,14,0,1,0,0,0,0,1,0
4022,3,0,0,2,1.08833101493,1.08099151912,0.98113540327,0.933306979731,132,233,365,6,15,0,1,0,0,0,0,1,0
4023,3,0,0,2,1.06792285167,1.06398737995,1.02113540327,0.968454505299,134,235,369,6,16,0,1,0,0,0,0,1,0
4024,3,0,0,2,1.06792285167,1.06398737995,1.02113540327,1.00348448061,95,230,325,6,17,0,1,0,0,0,0,1,0
4025,3,0,0,2,1.06792285167,1.06398737995,0.98113540327,0.898277004417,66,223,289,6,18,0,1,0,0,0,0,1,0
4026,3,0,0,2,1.0475146884,1.04709511013,1.06113540327,0.898277004417,54,191,245,6,19,0,1,0,0,0,0,1,0
4027,3,0,0,2,1.0475146884,1.04709511013,1.06113540327,0.88076201676,44,136,180,6,20,0,1,0,0,0,0,1,0
4028,3,0,0,2,1.0475146884,1.04709511013,1.06113540327,0.88076201676,37,110,147,6,21,0,1,0,0,0,0,1,0
4029,3,0,0,2,1.0475146884,1.04709511013,1.06113540327,0.88076201676,9,75,84,6,22,0,1,0,0,0,0,1,0
4030,3,0,0,1,1.0475146884,1.04709511013,1.06113540327,1.00348448061,10,44,54,6,23,1,0,0,0,0,0,1,0
4031,3,0,1,2,1.02710652514,1.03009097096,1.10113540327,0.968454505299,14,23,37,0,0,0,1,0,0,0,0,1,0
4032,3,0,1,2,1.02710652514,1.03009097096,1.10113540327,0.898277004417,3,7,10,0,1,0,1,0,0,0,0,1,0
4033,3,0,1,2,1.02710652514,1.03009097096,1.10113540327,0.933306979731,6,7,13,0,2,0,1,0,0,0,0,1,0
4034,3,0,1,2,1.00669836187,1.0130868318,1.15113540327,0.933306979731,1,4,5,0,3,0,1,0,0,0,0,1,0
4035,3,0,1,2,1.00669836187,1.0130868318,1.15113540327,0.968454505299,2,6,8,0,4,0,1,0,0,0,0,1,0
4036,3,0,1,2,1.00669836187,1.0130868318,1.15113540327,1.00348448061,2,26,28,0,5,0,1,0,0,0,0,1,0
4037,3,0,1,1,1.00669836187,1.0130868318,1.15113540327,1.03863200618,6,107,113,0,6,1,0,0,0,0,0,1,0
4038,3,0,1,2,1.00669836187,1.0130868318,1.20113540327,1.03863200618,20,312,332,0,7,0,1,0,0,0,0,1,0
4039,3,0,1,2,1.02710652514,1.03009097096,1.15113540327,0.933306979731,29,391,420,0,8,0,1,0,0,0,0,1,0
4040,3,0,1,2,1.0475146884,1.04709511013,1.06113540327,0.968454505299,32,183,215,0,9,0,1,0,0,0,0,1,0
4041,3,0,1,2,1.06792285167,1.06398737995,1.02113540327,0.933306979731,21,84,105,0,10,0,1,0,0,0,0,1,0
4042,3,0,1,2,1.08833101493,1.08099151912,1.02113540327,0.968454505299,41,98,139,0,11,0,1,0,0,0,0,1,0
4043,3,0,1,2,1.08833101493,1.08099151912,0.98113540327,0.88076201676,51,138,189,0,12,0,1,0,0,0,0,1,0
4044,3,0,1,2,1.1087391782,1.14878433711,0.98113540327,0.775436990311,53,124,177,0,13,0,1,0,0,0,0,1,0
4045,3,0,1,2,1.1087391782,1.14878433711,0.98113540327,1.00348448061,45,143,188,0,14,0,1,0,0,0,0,1,0
4046,3,0,1,2,1.1087391782,1.14878433711,0.98113540327,1.03863200618,44,143,187,0,15,0,1,0,0,0,0,1,0
4047,3,0,1,2,1.1087391782,1.14878433711,0.98113540327,0.968454505299,55,208,263,0,16,0,1,0,0,0,0,1,0
4048,3,0,1,2,1.08833101493,1.08099151912,1.02113540327,0.933306979731,85,483,568,0,17,0,1,0,0,0,0,1,0
4049,3,0,1,2,1.06792285167,1.06398737995,1.06113540327,0.933306979731,56,484,540,0,18,0,1,0,0,0,0,1,0
4050,3,0,1,2,1.06792285167,1.06398737995,1.06113540327,0.898277004417,41,333,374,0,19,0,1,0,0,0,0,1,0
4051,3,0,1,2,1.06792285167,1.06398737995,1.06113540327,0.933306979731,27,204,231,0,20,0,1,0,0,0,0,1,0
4052,3,0,1,2,1.06792285167,1.06398737995,1.06113540327,0.968454505299,19,181,200,0,21,0,1,0,0,0,0,1,0
4053,3,0,1,2,1.06792285167,1.06398737995,1.06113540327,0.968454505299,25,104,129,0,22,0,1,0,0,0,0,1,0
4054,3,0,1,2,1.06792285167,1.06398737995,1.11113540327,1.00348448061,13,55,68,0,23,0,1,0,0,0,0,1,0
4055,4,0,0,1,1.00669836187,1.0130868318,1.01113540327,1.23164952117,24,106,130,5,0,1,0,0,0,0,0,0,1
4056,4,0,0,1,0.986290198607,0.996194561966,1.05113540327,1.16147202029,11,47,58,5,1,1,0,0,0,0,0,0,1
4057,4,0,0,1,0.965882035342,0.979190422801,1.01113540327,1.26667949648,21,46,67,5,2,1,0,0,0,0,0,0,1
4058,4,0,0,1,0.965882035342,0.979190422801,0.97113540327,1.26667949648,8,17,25,5,3,1,0,0,0,0,0,0,1
4059,4,0,0,1,0.945473872077,0.962298152972,0.96113540327,1.26667949648,2,6,8,5,4,1,0,0,0,0,0,0,1
4060,4,0,0,2,0.945473872077,0.962298152972,1.00113540327,1.12632449472,1,4,5,5,5,0,1,0,0,0,0,0,1
4061,4,0,0,1,0.925065708812,0.945294013807,1.05113540327,1.16147202029,4,15,19,5,6,1,0,0,0,0,0,0,1
4062,4,0,0,3,0.925065708812,0.945294013807,1.05113540327,1.07366198149,6,30,36,5,7,0,0,1,0,0,0,0,1
4063,4,0,0,2,0.904657545546,0.928401743978,1.14113540327,1.16147202029,9,58,67,5,8,0,1,0,0,0,0,0,1
4064,4,0,0,3,0.904657545546,0.928401743978,1.20113540327,1.1965019956,17,112,129,5,9,0,0,1,0,0,0,0,1
4065,4,0,0,3,0.904657545546,0.928401743978,1.14113540327,1.1965019956,21,100,121,5,10,0,0,1,0,0,0,0,1
4066,4,0,0,3,0.884249382281,0.911397604812,1.20113540327,1.16147202029,30,102,132,5,11,0,0,1,0,0,0,0,1
4067,4,0,0,2,0.904657545546,0.928401743978,1.20113540327,1.07366198149,28,130,158,5,12,0,1,0,0,0,0,0,1
4068,4,0,0,2,0.904657545546,0.928401743978,1.20113540327,1.16147202029,27,98,125,5,13,0,1,0,0,0,0,0,1
4069,4,0,0,2,0.925065708812,0.945294013807,1.09113540327,1.1965019956,33,147,180,5,14,0,1,0,0,0,0,0,1
4070,4,0,0,2,0.925065708812,0.945294013807,1.09113540327,1.10880950706,41,154,195,5,15,0,1,0,0,0,0,0,1
4071,4,0,0,2,0.904657545546,0.928401743978,1.14113540327,1.12632449472,58,165,223,5,16,0,1,0,0,0,0,0,1
4072,4,0,0,3,0.904657545546,0.928401743978,1.14113540327,1.00348448061,58,170,228,5,17,0,0,1,0,0,0,0,1
4073,4,0,0,3,0.884249382281,0.911397604812,1.25113540327,1.03863200618,23,117,140,5,18,0,0,1,0,0,0,0,1
4074,4,0,0,2,0.884249382281,0.911397604812,1.20113540327,1.00348448061,27,99,126,5,19,0,1,0,0,0,0,0,1
4075,4,0,0,3,0.863841219016,0.877501195818,1.25113540327,0.898277004417,8,58,66,5,20,0,0,1,0,0,0,0,1
4076,4,0,0,3,0.863841219016,0.877501195818,1.25113540327,0.898277004417,3,53,56,5,21,0,0,1,0,0,0,0,1
4077,4,0,0,2,0.863841219016,0.860608925989,1.31113540327,1.03863200618,12,58,70,5,22,0,1,0,0,0,0,0,1
4078,4,0,0,3,0.863841219016,0.860608925989,1.31113540327,1.03863200618,8,57,65,5,23,0,0,1,0,0,0,0,1
4079,4,0,0,3,0.863841219016,0.843604786824,1.31113540327,1.12632449472,4,43,47,6,0,0,0,1,0,0,0,0,1
4080,4,0,0,3,0.84343305575,0.826712516995,1.25113540327,1.07366198149,1,23,24,6,1,0,0,1,0,0,0,0,1
4081,4,0,0,3,0.84343305575,0.809708377829,1.25113540327,1.12632449472,3,27,30,6,2,0,0,1,0,0,0,0,1
4082,4,0,0,3,0.84343305575,0.826712516995,1.25113540327,1.10880950706,4,5,9,6,3,0,0,1,0,0,0,0,1
4083,4,0,0,2,0.84343305575,0.826712516995,1.25113540327,1.07366198149,4,3,7,6,4,0,1,0,0,0,0,0,1
4084,4,0,0,1,0.823024892485,0.809708377829,1.25113540327,1.10880950706,0,7,7,6,5,1,0,0,0,0,0,0,1
4085,4,0,0,1,0.823024892485,0.826712516995,1.19113540327,0.968454505299,2,13,15,6,6,1,0,0,0,0,0,0,1
4086,4,0,0,1,0.84343305575,0.843604786824,1.14113540327,1.00348448061,5,24,29,6,7,1,0,0,0,0,0,0,1
4087,4,0,0,2,0.84343305575,0.843604786824,1.14113540327,1.00348448061,14,50,64,6,8,0,1,0,0,0,0,0,1
4088,4,0,0,1,0.863841219016,0.843604786824,1.14113540327,1.1965019956,19,96,115,6,9,1,0,0,0,0,0,0,1
4089,4,0,0,2,0.863841219016,0.843604786824,1.09113540327,1.10880950706,60,188,248,6,10,0,1,0,0,0,0,0,1
4090,4,0,0,2,0.884249382281,0.911397604812,1.04113540327,1.07366198149,74,218,292,6,11,0,1,0,0,0,0,0,1
4091,4,0,0,2,0.904657545546,0.928401743978,1.00113540327,1.00348448061,78,243,321,6,12,0,1,0,0,0,0,0,1
4092,4,0,0,3,0.904657545546,0.928401743978,1.00113540327,1.03863200618,84,224,308,6,13,0,0,1,0,0,0,0,1
4093,4,0,0,3,0.863841219016,0.860608925989,1.19113540327,0.968454505299,61,195,256,6,14,0,0,1,0,0,0,0,1
4094,4,0,0,3,0.863841219016,0.843604786824,1.19113540327,1.07366198149,29,144,173,6,15,0,0,1,0,0,0,0,1
4095,4,0,0,3,0.863841219016,0.860608925989,1.25113540327,1.00348448061,44,162,206,6,16,0,0,1,0,0,0,0,1
4096,4,0,0,3,0.863841219016,0.860608925989,1.25113540327,0.968454505299,32,135,167,6,17,0,0,1,0,0,0,0,1
4097,4,0,0,2,0.863841219016,0.860608925989,1.19113540327,1.00348448061,16,158,174,6,18,0,1,0,0,0,0,0,1
4098,4,0,0,2,0.884249382281,0.911397604812,1.14113540327,0.968454505299,34,128,162,6,19,0,1,0,0,0,0,0,1
4099,4,0,0,2,0.863841219016,0.843604786824,1.14113540327,1.07366198149,16,71,87,6,20,0,1,0,0,0,0,0,1
4100,4,0,0,1,0.863841219016,0.860608925989,1.09113540327,1.03863200618,17,71,88,6,21,1,0,0,0,0,0,0,1
4101,4,0,0,3,0.863841219016,0.877501195818,1.19113540327,0.88076201676,9,55,64,6,22,0,0,1,0,0,0,0,1
4102,4,0,0,1,0.863841219016,0.877501195818,1.19113540327,0.88076201676,6,19,25,6,23,1,0,0,0,0,0,0,1
4103,4,0,1,1,0.84343305575,0.860608925989,1.25113540327,0.898277004417,3,13,16,0,0,1,0,0,0,0,0,0,1
4104,4,0,1,1,0.863841219016,0.877501195818,1.19113540327,0.88076201676,1,5,6,0,1,1,0,0,0,0,0,0,1
4105,4,0,1,1,0.863841219016,0.877501195818,1.14113540327,0.898277004417,0,4,4,0,2,1,0,0,0,0,0,0,1
4106,4,0,1,1,0.863841219016,0.894505334984,1.19113540327,0.775436990311,1,6,7,0,3,1,0,0,0,0,0,0,1
4107,4,0,1,1,0.84343305575,0.860608925989,1.25113540327,0.898277004417,2,6,8,0,4,1,0,0,0,0,0,0,1
4108,4,0,1,2,0.863841219016,0.877501195818,1.14113540327,0.898277004417,4,17,21,0,5,0,1,0,0,0,0,0,1
4109,4,0,1,2,0.863841219016,0.894505334984,1.09113540327,0.775436990311,3,91,94,0,6,0,1,0,0,0,0,0,1
4110,4,0,1,2,0.863841219016,0.860608925989,1.09113540327,0.933306979731,8,241,249,0,7,0,1,0,0,0,0,0,1
4111,4,0,1,2,0.863841219016,0.877501195818,1.09113540327,0.898277004417,13,359,372,0,8,0,1,0,0,0,0,0,1
4112,4,0,1,2,0.904657545546,0.928401743978,1.04113540327,0.88076201676,12,141,153,0,9,0,1,0,0,0,0,0,1
4113,4,0,1,2,0.904657545546,0.928401743978,1.04113540327,0.898277004417,19,82,101,0,10,0,1,0,0,0,0,0,1
4114,4,0,1,2,0.904657545546,0.928401743978,1.09113540327,1.03863200618,26,100,126,0,11,0,1,0,0,0,0,0,1
4115,4,0,1,2,0.904657545546,0.928401743978,1.09113540327,0.933306979731,29,118,147,0,12,0,1,0,0,0,0,0,1
4116,4,0,1,3,0.925065708812,0.945294013807,1.05113540327,0.968454505299,16,102,118,0,13,0,0,1,0,0,0,0,1
4117,4,0,1,3,0.904657545546,0.928401743978,1.14113540327,0.775436990311,26,94,120,0,14,0,0,1,0,0,0,0,1
4118,4,0,1,3,0.904657545546,0.928401743978,1.14113540327,0.775436990311,22,79,101,0,15,0,0,1,0,0,0,0,1
4119,4,0,1,2,0.904657545546,0.928401743978,1.14113540327,0.898277004417,16,202,218,0,16,0,1,0,0,0,0,0,1
4120,4,0,1,2,0.904657545546,0.928401743978,1.14113540327,0.968454505299,40,455,495,0,17,0,1,0,0,0,0,0,1
4121,4,0,1,2,0.904657545546,0.928401743978,1.14113540327,0.968454505299,28,384,412,0,18,0,1,0,0,0,0,0,1
4122,4,0,1,1,0.904657545546,0.928401743978,1.14113540327,0.775436990311,15,300,315,0,19,1,0,0,0,0,0,0,1
4123,4,0,1,3,0.904657545546,0.928401743978,1.20113540327,0.775436990311,13,191,204,0,20,0,0,1,0,0,0,0,1
4124,4,0,1,2,0.904657545546,0.928401743978,1.20113540327,0.775436990311,10,128,138,0,21,0,1,0,0,0,0,0,1
4125,4,0,1,2,0.904657545546,0.928401743978,1.20113540327,0.775436990311,12,79,91,0,22,0,1,0,0,0,0,0,1
4126,4,0,1,2,0.904657545546,0.928401743978,1.20113540327,0.898277004417,11,43,54,0,23,0,1,0,0,0,0,0,1
4127,4,0,1,2,0.904657545546,0.928401743978,1.25113540327,0.88076201676,5,22,27,1,0,0,1,0,0,0,0,0,1
4128,4,0,1,2,0.904657545546,0.928401743978,1.25113540327,0.898277004417,1,8,9,1,1,0,1,0,0,0,0,0,1
4129,4,0,1,2,0.904657545546,0.928401743978,1.25113540327,0.775436990311,1,2,3,1,2,0,1,0,0,0,0,0,1
4130,4,0,1,1,0.904657545546,0.928401743978,1.20113540327,0.898277004417,3,3,6,1,3,1,0,0,0,0,0,0,1
4131,4,0,1,1,0.904657545546,0.928401743978,1.20113540327,0.88076201676,3,4,7,1,4,1,0,0,0,0,0,0,1
4132,4,0,1,1,0.904657545546,0.928401743978,1.20113540327,0.933306979731,2,25,27,1,5,1,0,0,0,0,0,0,1
4133,4,0,1,1,0.904657545546,0.928401743978,1.20113540327,0.898277004417,3,109,112,1,6,1,0,0,0,0,0,0,1
4134,4,0,1,1,0.925065708812,0.945294013807,1.20113540327,1.10880950706,11,298,309,1,7,1,0,0,0,0,0,0,1
4135,4,0,1,1,0.945473872077,0.962298152972,1.15113540327,1.03863200618,28,372,400,1,8,1,0,0,0,0,0,0,1
4136,4,0,1,1,0.965882035342,0.979190422801,1.05113540327,1.07366198149,19,168,187,1,9,1,0,0,0,0,0,0,1
4137,4,0,1,1,0.986290198607,0.996194561966,1.05113540327,1.10880950706,19,107,126,1,10,1,0,0,0,0,0,0,1
4138,4,0,1,1,1.0475146884,1.04709511013,1.02113540327,1.10880950706,22,102,124,1,11,1,0,0,0,0,0,0,1
4139,4,0,1,1,1.06792285167,1.06398737995,0.94113540327,1.12632449472,39,160,199,1,12,1,0,0,0,0,0,0,1
4140,4,0,1,1,1.06792285167,1.06398737995,0.94113540327,1.12632449472,20,153,173,1,13,1,0,0,0,0,0,0,1
4141,4,0,1,1,1.08833101493,1.08099151912,0.91113540327,1.07366198149,27,156,183,1,14,1,0,0,0,0,0,0,1
4142,4,0,1,1,1.08833101493,1.08099151912,0.94113540327,1.10880950706,28,166,194,1,15,1,0,0,0,0,0,0,1
4143,4,0,1,1,1.08833101493,1.08099151912,0.94113540327,1.16147202029,36,273,309,1,16,1,0,0,0,0,0,0,1
4144,4,0,1,1,1.06792285167,1.06398737995,0.98113540327,1.23164952117,55,530,585,1,17,1,0,0,0,0,0,0,1
4145,4,0,1,1,1.0475146884,1.04709511013,1.02113540327,1.10880950706,68,456,524,1,18,1,0,0,0,0,0,0,1
4146,4,0,1,1,1.02710652514,1.03009097096,1.06113540327,1.03863200618,35,310,345,1,19,1,0,0,0,0,0,0,1
4147,4,0,1,1,1.02710652514,1.03009097096,1.06113540327,1.03863200618,25,236,261,1,20,1,0,0,0,0,0,0,1
4148,4,0,1,1,1.00669836187,1.0130868318,1.10113540327,0.933306979731,22,144,166,1,21,1,0,0,0,0,0,0,1
4149,4,0,1,1,1.00669836187,1.0130868318,1.10113540327,0.933306979731,8,106,114,1,22,1,0,0,0,0,0,0,1
4150,4,0,1,1,0.986290198607,0.996194561966,1.15113540327,0.933306979731,6,60,66,1,23,1,0,0,0,0,0,0,1
4151,4,0,1,1,0.986290198607,0.996194561966,1.15113540327,0.933306979731,7,36,43,2,0,1,0,0,0,0,0,0,1
4152,4,0,1,1,0.986290198607,0.996194561966,1.15113540327,0.968454505299,4,7,11,2,1,1,0,0,0,0,0,0,1
4153,4,0,1,1,0.965882035342,0.979190422801,1.20113540327,0.968454505299,1,2,3,2,2,1,0,0,0,0,0,0,1
4154,4,0,1,1,0.965882035342,0.979190422801,1.20113540327,0.898277004417,1,5,6,2,3,1,0,0,0,0,0,0,1
4155,4,0,1,1,0.945473872077,0.962298152972,1.26113540327,0.775436990311,1,4,5,2,4,1,0,0,0,0,0,0,1
4156,4,0,1,1,0.945473872077,0.962298152972,1.20113540327,0.933306979731,3,29,32,2,5,1,0,0,0,0,0,0,1
4157,4,0,1,1,0.945473872077,0.962298152972,1.20113540327,0.898277004417,5,112,117,2,6,1,0,0,0,0,0,0,1
4158,4,0,1,1,0.965882035342,0.979190422801,1.15113540327,0.898277004417,9,292,301,2,7,1,0,0,0,0,0,0,1
4159,4,0,1,1,1.02710652514,1.03009097096,1.01113540327,0.775436990311,26,441,467,2,8,1,0,0,0,0,0,0,1
4160,4,0,1,1,1.0475146884,1.04709511013,0.98113540327,1.12632449472,32,187,219,2,9,1,0,0,0,0,0,0,1
4161,4,0,1,1,1.06792285167,1.06398737995,0.94113540327,1.23164952117,30,103,133,2,10,1,0,0,0,0,0,0,1
4162,4,0,1,1,1.1087391782,1.16567660694,0.84113540327,1.10880950706,32,138,170,2,11,1,0,0,0,0,0,0,1
4163,4,0,1,1,1.12914734146,1.16567660694,0.81113540327,1.16147202029,34,180,214,2,12,1,0,0,0,0,0,0,1
4164,4,0,1,1,1.14955550473,1.16567660694,0.79113540327,1.03863200618,30,189,219,2,13,1,0,0,0,0,0,0,1
4165,4,0,1,1,1.14955550473,1.16567660694,0.79113540327,1.10880950706,34,156,190,2,14,1,0,0,0,0,0,0,1
4166,4,0,1,1,1.14955550473,1.16567660694,0.85113540327,1.10880950706,35,147,182,2,15,1,0,0,0,0,0,0,1
4167,4,0,1,1,1.14955550473,1.16567660694,0.85113540327,1.16147202029,37,245,282,2,16,1,0,0,0,0,0,0,1
4168,4,0,1,1,1.14955550473,1.16567660694,0.85113540327,1.07366198149,66,525,591,2,17,1,0,0,0,0,0,0,1
4169,4,0,1,1,1.1087391782,1.16567660694,0.91113540327,0.968454505299,57,536,593,2,18,1,0,0,0,0,0,0,1
4170,4,0,1,1,1.08833101493,1.08099151912,0.94113540327,0.933306979731,40,334,374,2,19,1,0,0,0,0,0,0,1
4171,4,0,1,1,1.02710652514,1.03009097096,1.15113540327,0.968454505299,18,228,246,2,20,1,0,0,0,0,0,0,1
4172,4,0,1,1,1.00669836187,1.0130868318,1.20113540327,0.898277004417,28,173,201,2,21,1,0,0,0,0,0,0,1
4173,4,0,1,1,1.02710652514,1.03009097096,1.10113540327,0.775436990311,20,134,154,2,22,1,0,0,0,0,0,0,1
4174,4,0,1,1,1.00669836187,1.0130868318,1.15113540327,0.898277004417,9,64,73,2,23,1,0,0,0,0,0,0,1
4175,4,0,1,1,1.00669836187,1.0130868318,1.10113540327,1.00348448061,6,34,40,3,0,1,0,0,0,0,0,0,1
4176,4,0,1,1,0.986290198607,0.996194561966,1.01113540327,1.00348448061,5,17,22,3,1,1,0,0,0,0,0,0,1
4177,4,0,1,1,0.965882035342,0.979190422801,1.05113540327,1.00348448061,2,8,10,3,2,1,0,0,0,0,0,0,1
4178,4,0,1,1,0.945473872077,0.962298152972,1.05113540327,1.03863200618,1,4,5,3,3,1,0,0,0,0,0,0,1
4179,4,0,1,1,0.945473872077,0.962298152972,1.00113540327,1.10880950706,0,5,5,3,4,1,0,0,0,0,0,0,1
4180,4,0,1,1,0.925065708812,0.945294013807,1.00113540327,1.00348448061,0,24,24,3,5,1,0,0,0,0,0,0,1
4181,4,0,1,1,0.904657545546,0.928401743978,1.04113540327,1.00348448061,4,110,114,3,6,1,0,0,0,0,0,0,1
4182,4,0,1,1,0.925065708812,0.945294013807,1.00113540327,1.00348448061,15,287,302,3,7,1,0,0,0,0,0,0,1
4183,4,0,1,1,0.945473872077,0.962298152972,1.00113540327,0.968454505299,20,437,457,3,8,1,0,0,0,0,0,0,1
4184,4,0,1,1,0.965882035342,0.979190422801,1.01113540327,1.00348448061,20,188,208,3,9,1,0,0,0,0,0,0,1
4185,4,0,1,1,1.02710652514,1.03009097096,0.90113540327,0.775436990311,24,105,129,3,10,1,0,0,0,0,0,0,1
4186,4,0,1,1,1.0475146884,1.04709511013,0.87113540327,0.775436990311,29,115,144,3,11,1,0,0,0,0,0,0,1
4187,4,0,1,1,1.06792285167,1.06398737995,0.87113540327,0.88076201676,46,180,226,3,12,1,0,0,0,0,0,0,1
4188,4,0,1,1,1.06792285167,1.06398737995,0.84113540327,0.88076201676,33,158,191,3,13,1,0,0,0,0,0,0,1
4189,4,0,1,1,1.08833101493,1.08099151912,0.81113540327,0.88076201676,56,139,195,3,14,1,0,0,0,0,0,0,1
4190,4,0,1,1,1.08833101493,1.08099151912,0.84113540327,0.933306979731,62,157,219,3,15,1,0,0,0,0,0,0,1
4191,4,0,1,1,1.08833101493,1.08099151912,0.87113540327,1.00348448061,51,272,323,3,16,1,0,0,0,0,0,0,1
4192,4,0,1,1,1.06792285167,1.06398737995,0.90113540327,0.933306979731,63,505,568,3,17,1,0,0,0,0,0,0,1
4193,4,0,1,1,1.0475146884,1.04709511013,1.02113540327,0.88076201676,59,479,538,3,18,1,0,0,0,0,0,0,1
4194,4,0,1,1,1.02710652514,1.03009097096,0.97113540327,0.898277004417,38,305,343,3,19,1,0,0,0,0,0,0,1
4195,4,0,1,1,1.00669836187,1.0130868318,1.15113540327,0.898277004417,29,231,260,3,20,1,0,0,0,0,0,0,1
4196,4,0,1,1,0.965882035342,0.979190422801,1.26113540327,0.88076201676,34,161,195,3,21,1,0,0,0,0,0,0,1
4197,4,0,1,1,0.965882035342,0.979190422801,1.20113540327,0.775436990311,24,124,148,3,22,1,0,0,0,0,0,0,1
4198,4,0,1,1,0.945473872077,0.962298152972,1.26113540327,0.88076201676,18,81,99,3,23,1,0,0,0,0,0,0,1
4199,4,0,1,1,0.945473872077,0.962298152972,1.26113540327,0.775436990311,19,48,67,4,0,1,0,0,0,0,0,0,1
4200,4,0,1,1,0.945473872077,0.962298152972,1.26113540327,0.775436990311,3,25,28,4,1,1,0,0,0,0,0,0,1
4201,4,0,1,1,0.925065708812,0.945294013807,1.26113540327,0.775436990311,0,5,5,4,2,1,0,0,0,0,0,0,1
4202,4,0,1,1,0.904657545546,0.928401743978,1.25113540327,0.775436990311,1,9,10,4,3,1,0,0,0,0,0,0,1
4203,4,0,1,1,0.904657545546,0.928401743978,1.25113540327,0.898277004417,0,5,5,4,4,1,0,0,0,0,0,0,1
4204,4,0,1,1,0.925065708812,0.945294013807,1.20113540327,0.775436990311,3,24,27,4,5,1,0,0,0,0,0,0,1
4205,4,0,1,1,0.925065708812,0.945294013807,1.26113540327,0.775436990311,3,84,87,4,6,1,0,0,0,0,0,0,1
4206,4,0,1,1,0.925065708812,0.945294013807,1.32113540327,0.775436990311,5,237,242,4,7,1,0,0,0,0,0,0,1
4207,4,0,1,1,0.965882035342,0.979190422801,1.20113540327,0.775436990311,31,386,417,4,8,1,0,0,0,0,0,0,1
4208,4,0,1,1,0.986290198607,0.996194561966,1.15113540327,0.775436990311,34,207,241,4,9,1,0,0,0,0,0,0,1
4209,4,0,1,1,1.02710652514,1.03009097096,1.06113540327,0.88076201676,48,126,174,4,10,1,0,0,0,0,0,0,1
4210,4,0,1,1,1.06792285167,1.06398737995,1.01113540327,0.775436990311,80,150,230,4,11,1,0,0,0,0,0,0,1
4211,4,0,1,1,1.1087391782,1.16567660694,0.91113540327,0.775436990311,61,174,235,4,12,1,0,0,0,0,0,0,1
4212,4,0,1,1,1.1087391782,1.16567660694,0.84113540327,0.775436990311,95,210,305,4,13,1,0,0,0,0,0,0,1
4213,4,0,1,1,1.12914734146,1.16567660694,0.88113540327,0.775436990311,77,179,256,4,14,1,0,0,0,0,0,0,1
4214,4,0,1,1,1.169963668,1.16567660694,0.79113540327,0.775436990311,68,202,270,4,15,1,0,0,0,0,0,0,1
4215,4,0,1,1,1.14955550473,1.16567660694,0.82113540327,0.775436990311,73,346,419,4,16,1,0,0,0,0,0,0,1
4216,4,0,1,1,1.1087391782,1.16567660694,0.94113540327,1.07366198149,101,462,563,4,17,1,0,0,0,0,0,0,1
4217,4,0,1,1,1.06792285167,1.06398737995,0.98113540327,0.88076201676,94,371,465,4,18,1,0,0,0,0,0,0,1
4218,4,0,1,1,1.06792285167,1.06398737995,0.90113540327,0.775436990311,51,243,294,4,19,1,0,0,0,0,0,0,1
4219,4,0,1,1,1.0475146884,1.04709511013,0.87113540327,0.775436990311,30,167,197,4,20,1,0,0,0,0,0,0,1
4220,4,0,1,1,1.00669836187,1.0130868318,1.06113540327,0.775436990311,22,144,166,4,21,1,0,0,0,0,0,0,1
4221,4,0,1,1,1.00669836187,1.0130868318,1.06113540327,0.775436990311,27,119,146,4,22,1,0,0,0,0,0,0,1
4222,4,0,1,1,1.00669836187,1.0130868318,1.01113540327,0.775436990311,23,113,136,4,23,1,0,0,0,0,0,0,1
4223,4,0,0,1,0.986290198607,0.996194561966,1.10113540327,0.775436990311,17,72,89,5,0,1,0,0,0,0,0,0,1
4224,4,0,0,1,0.965882035342,0.979190422801,1.20113540327,0.775436990311,14,51,65,5,1,1,0,0,0,0,0,0,1
